run_id,algorithm,family,rate,realization,realized_rate,rmse,mae,train_s,PM25,PM10,SO2,NO2,CO,O3
db1ad917-3a2b-4337-b0d7-5e62c3309a58,stgcn_galpi,node_holdout,0.5,test_r003,0.5000,31.270239,19.237682,0.0,29.529604,42.565765,5.911937,30.640196,1.024801,46.992580
db1ad917-3a2b-4337-b0d7-5e62c3309a58,stgcn_galpi,node_holdout,0.5,test_r004,0.5000,33.977558,20.658140,0.0,31.370249,41.694656,6.323668,28.981125,0.804844,57.652130
24aae18d-f874-47a7-a2db-3024fbf98eb3,stgcn_galpi,sensor_dropout,0.5,test_r000,0.5000,36.848450,22.513083,0.0,37.179512,51.080437,6.402807,32.056034,1.041062,55.548653
24aae18d-f874-47a7-a2db-3024fbf98eb3,stgcn_galpi,sensor_dropout,0.5,test_r001,0.5000,34.862804,21.442272,0.0,34.867237,48.251732,6.580433,28.701466,0.902737,53.671654
24aae18d-f874-47a7-a2db-3024fbf98eb3,stgcn_galpi,sensor_dropout,0.5,test_r002,0.5000,29.873278,18.038057,0.0,26.485497,39.183651,5.913109,26.789293,0.727897,48.625870
24aae18d-f874-47a7-a2db-3024fbf98eb3,stgcn_galpi,sensor_dropout,0.5,test_r003,0.5000,31.995829,19.696039,0.0,29.936876,42.597195,5.980770,29.626528,0.811040,50.174713
24aae18d-f874-47a7-a2db-3024fbf98eb3,stgcn_galpi,sensor_dropout,0.5,test_r004,0.5000,34.152054,21.059843,0.0,32.171284,43.692142,6.340507,30.020538,0.769449,55.786690
ed784cd3-1390-4810-9ab6-1d05c16e47ca,stgcn_galpi,spatial_block,0.5,test_r000,0.6000,33.895321,20.747669,0.0,28.500811,43.815517,6.497552,28.206877,0.759197,57.644070
ed784cd3-1390-4810-9ab6-1d05c16e47ca,stgcn_galpi,spatial_block,0.5,test_r001,0.6000,36.972561,22.837397,0.0,32.139202,49.809277,6.748746,32.477165,0.902829,59.889915
ed784cd3-1390-4810-9ab6-1d05c16e47ca,stgcn_galpi,spatial_block,0.5,test_r002,0.6000,36.929184,23.505753,0.0,33.220592,50.579868,6.572802,33.480446,0.924615,57.928066
ed784cd3-1390-4810-9ab6-1d05c16e47ca,stgcn_galpi,spatial_block,0.5,test_r003,0.6000,38.215233,23.762808,0.0,36.614681,52.670906,7.118574,35.133511,0.809381,57.981644
ed784cd3-1390-4810-9ab6-1d05c16e47ca,stgcn_galpi,spatial_block,0.5,test_r004,0.6000,38.023689,23.719101,0.0,32.319122,51.323681,7.044589,32.704132,0.893335,62.258938
