result_id,algorithm_id,realization_id,support_fingerprint,metric,value
4755c8c8-850f-4de6-8c55-1ca73c51c66b,nearest_interpolation,test_r001,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,8.759284721573687
483eb67a-04fc-4839-bade-9ae4204d8b3c,cubic_spline,test_r015,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.305587293308181
4c07bfc5-afa6-4eea-8da7-df7b731e7267,cubic_spline,test_r008,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.453009791990104
4f05ca4e-1f6d-460e-b29f-c3bdd3f8d07c,galpi,test_r005,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.0091316285669665
51933a1a-6485-446f-b378-3b1bf7e309b7,cubic_spline,test_r014,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.461238920285679
51ff640e-1bef-4290-ab49-3e4cb048d675,cubic_spline,test_r006,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.085995488553704
5223e38f-56ca-4810-91b0-1d9278a44c55,linear_interpolation,test_r005,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,4.946159522668356
5467fe82-63a2-4800-b633-11f39d08d058,galpi,test_r009,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.584055707360664
5ea928cc-3862-44f2-a38a-7a06b43ef25c,galpi,test_r013,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.848724545010347
6545660a-8a6f-4170-8b3e-d93ae844735c,galpi,test_r017,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.609129150454549
668e3c99-0bcb-41dd-8e75-c06513475bc4,linear_interpolation,test_r006,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.081067405081622
68ee2cd7-c7c4-4247-8935-0f790cea91c5,cubic_spline,test_r013,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.78531199754503
6c909f12-e1e9-4341-8c8f-e73edb575008,linear_interpolation,test_r017,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.521336953064658
6d45f893-2188-4b60-8ee2-26c76b4fb901,nearest_interpolation,test_r014,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,8.530351795178682
743ff388-cd62-4f49-8e3b-633680082218,galpi,test_r002,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.567448313629283
78160654-55f7-4823-9071-fabfd6c8c985,galpi,test_r016,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.399077600609019
7f89fef5-e94b-4141-81af-f4e93e554e05,nearest_interpolation,test_r019,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,8.031331680202735
8e7cd082-e0ff-4482-9837-7fc7bffe1b4c,galpi,test_r000,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.524673953646131
8fc740da-2ad9-418f-82f1-defc39951660,galpi,test_r007,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.106305913376831
91071e6e-7788-4cdc-b8d8-d9a23a5100db,cubic_spline,test_r010,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.435879321880711
9230813e-601d-4651-81bc-09bb9c9c7a25,linear_interpolation,test_r000,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.426245989785275
9802430c-ceae-44f3-b3e6-96358e3dd95f,linear_interpolation,test_r018,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.553820301215033
9f92f152-1f57-4d58-ac75-8bf41ded9fe9,linear_interpolation,test_r012,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.393600584982608
a28d36be-d434-48f6-970d-904f2569176a,linear_interpolation,test_r015,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.329449969438249
a65e1087-6a79-4716-b88d-e212daad1c5b,nearest_interpolation,test_r015,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,8.431417361273429
ad4d90af-8ea0-4457-870c-f93659bbeef7,galpi,test_r018,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.626815159119505
ad6ac49f-9b58-4ab1-99e1-da043771a6c8,galpi,test_r011,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.12950311726197
b076c520-eb68-4b84-a0ea-f2e8f203938c,linear_interpolation,test_r013,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.762238875889884
b35fd217-1af3-4293-8455-a7ab68a2dc62,nearest_interpolation,test_r003,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,8.146069569848594
ba5c3a2d-0949-4dc9-9fd5-b7a00553180f,galpi,test_r019,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.040374722392001
bb889a77-6102-4038-bcf3-722779f61886,nearest_interpolation,test_r011,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,8.12485930669617
be17bc1c-b401-42c8-883b-46558c4e914c,galpi,test_r008,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.5764446939967725
c3fde22f-1bf1-471b-b9e6-667fe2971da4,galpi,test_r014,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.572752021206219
c70a3d7d-4317-4cd2-9b01-74661686d925,galpi,test_r006,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.187233846616149
c8aed256-5914-4551-9a78-846773e0c0a5,linear_interpolation,test_r003,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,4.9899821695309505
c8fb0df5-1d6c-4ca1-bf17-915e3a40f582,nearest_interpolation,test_r016,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,8.409741545688671
cc03270c-5c8b-4ed7-99de-4f558264d129,nearest_interpolation,test_r005,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,8.048848221571285
d03ccadd-d371-425b-9625-91e0d72efd11,cubic_spline,test_r004,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.505324864358653
d0726951-83c7-4a92-a1d3-ab7f9a73c152,nearest_interpolation,test_r000,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,8.50152002722115
d1138d68-6d43-47ad-b776-ad97e7830f29,cubic_spline,test_r019,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,4.981381834395905
d3a3ba00-af47-4f9e-963f-d4137b486071,linear_interpolation,test_r008,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.501125401738908
d4172eae-2123-4481-a5de-a2471ef3393c,linear_interpolation,test_r010,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.457146082573817
dcf29648-e04b-4183-b4b6-73e4d5912c71,nearest_interpolation,test_r004,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,8.634752554331081
e083791a-f41d-4265-8a46-d6c06803677b,cubic_spline,test_r000,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.418991345662302
e1958cbf-a049-4544-a03b-66fe45662add,nearest_interpolation,test_r017,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,8.715807577763314
eb8c29e1-e70a-4533-9f2f-75a0161fe735,cubic_spline,test_r016,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.2897849239615935
ee4ecdf1-db1d-4032-a721-c5fafd5ecd5f,nearest_interpolation,test_r007,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,8.106448821040104
ee9ebfff-52b0-4b7d-8fa3-29884d84c9d9,cubic_spline,test_r012,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.353216125541358
ef827abf-005b-4b67-9a2c-67a72b2262f4,galpi,test_r015,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.436272709627222
efac1860-8278-4bf2-974d-8c645f9f1c27,linear_interpolation,test_r019,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,4.966743266301777
f044c1a1-ab58-4f67-a731-65f1cfdd617e,linear_interpolation,test_r016,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.325047569094551
f0c9a081-f41f-4033-8054-559e762fe43a,linear_interpolation,test_r007,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.019708721607777
f355192c-de1e-4d24-a0b2-5a884df531e9,galpi,test_r003,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.0743073624138075
fa29c1fb-078c-4e44-a4c1-acacf9f5e267,galpi,test_r004,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.572211217669336
fbc8814f-8383-4b19-9cbd-813dc63c40cb,linear_interpolation,test_r004,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,5.505549379446353
06be8214-0068-42da-a25c-36a2f785949c,galpi,test_r013,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,9.456891850471099
095aac77-5edf-4fe3-a5da-3c7b3c6c5a8e,galpi,test_r019,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,8.422402788738719
0a320276-dda2-4f4f-aceb-e8f327ba1a67,cubic_spline,test_r006,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,6.949709806377739
0a6ab2bf-53db-48e2-9ac4-888b64474957,linear_interpolation,test_r018,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,7.4725960954701165
0bd78603-6904-4346-8df9-05852e640892,galpi,test_r011,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,8.581415965030095
0c260c99-e76a-483a-8518-5ca9677a560e,galpi,test_r001,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,9.054995009896352
0d5921e8-99dd-45e7-bd61-8e50f2c228d5,linear_interpolation,test_r014,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,7.122697739064468
19228d39-1c18-4fac-89c9-09a5f5b81c9e,cubic_spline,test_r017,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,7.589663680505596
19315af0-0a49-438f-aae4-a0aad133c209,nearest_interpolation,test_r003,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,9.377699524952007
1979f2a6-47c1-43fd-b16d-89d6c2a01971,galpi,test_r007,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,8.37272947932447
1984b6fc-d798-4447-aa75-ddff658e2c7e,nearest_interpolation,test_r019,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,9.364672107752234
1a4a41be-a46c-40c4-8b1b-d7e18d902a2d,cubic_spline,test_r018,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,7.6809014606800385
1f128c07-4c11-4a53-acc4-7964e2601f5a,linear_interpolation,test_r002,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,7.321000814554135
20f6f9af-9bd7-4d1c-9f26-f235de1b99c9,nearest_interpolation,test_r008,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,9.963296320014694
241b26e0-39cd-4d8a-a17f-de83a913c255,linear_interpolation,test_r009,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,7.248310335892102
28ffc686-c798-49b5-998e-5f916e690d64,linear_interpolation,test_r004,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,7.349397107699493
2a1130af-2a1b-41b3-a747-098071207077,nearest_interpolation,test_r000,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,9.779701764965441
3005ddf5-bd29-49f3-b6f2-06ac2600a5f4,galpi,test_r012,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,8.860131571713932
32167685-0436-4a7e-8659-8375591b06a5,linear_interpolation,test_r003,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,6.614649722071506
34c94c77-a700-4cfa-8b31-03f761301c9f,linear_interpolation,test_r000,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,7.071215131570706
437fe163-63af-4f5a-b96a-b37869f798a3,linear_interpolation,test_r019,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,6.656283276001069
4a838213-14fc-4cbb-844d-c6a3a5d7f626,nearest_interpolation,test_r007,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,9.39639205825109
4b9df232-2f62-4a0a-b72b-e7520f8f13a5,nearest_interpolation,test_r004,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,10.047796686687763
4efd3430-2db0-4a04-acc5-40e6fd0a19bb,nearest_interpolation,test_r010,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,9.974901185067965
4f089e20-45f5-445c-9025-24595fa007cf,galpi,test_r016,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,8.6387286046788
509b9796-3ab4-47c2-8b05-be637a15dfc9,galpi,test_r000,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,8.756906628994324
529d0c48-1dfe-4ee5-99c2-39eb9aeadd9c,galpi,test_r003,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,8.31700780426697
52bbcb55-21c3-44e9-a0ae-33a1aaff4599,galpi,test_r005,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,8.327729479465546
59260206-69b5-44b7-af3f-751583c56fef,nearest_interpolation,test_r015,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,9.732031736896989
5ad85c77-6046-4634-b117-7857cb7d8713,cubic_spline,test_r000,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,7.328277086495759
5c22478f-3774-4fbf-83ec-9600491e9c20,cubic_spline,test_r019,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,6.820107197146875
5fb07f86-274e-416a-a0c8-cf21599c83b5,cubic_spline,test_r010,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,7.573235481679116
652710ba-e857-4f01-ba2a-3b0f850043fd,nearest_interpolation,test_r018,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,10.224785986824774
6a9c00fb-d5d7-4881-8fe8-9b360bcdc1d8,galpi,test_r014,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,8.859162995481377
6ef85ceb-2290-43bc-bbc6-2307805715db,linear_interpolation,test_r011,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,6.73450322042227
73ec3c14-a571-4e35-802d-028313a6027c,cubic_spline,test_r013,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,7.954571213589216
7babad9c-aa87-40b4-9a28-b29e60701dc2,linear_interpolation,test_r007,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,6.647350707010322
7cd96291-fcda-4d37-9330-3098872b2806,linear_interpolation,test_r010,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,7.2904799545553916
7e3242b9-6e2f-407c-8274-592170be8df1,nearest_interpolation,test_r017,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,10.024437051235514
867ffeeb-5433-477d-9dae-ad920f6564b6,galpi,test_r009,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,9.086391503633335
889d7e84-28a0-4301-a250-575627b33ea3,galpi,test_r002,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,9.118838794779588
90950b8d-6bd0-4b46-b372-bba0d693ad54,nearest_interpolation,test_r016,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,9.697124199111613
932a723e-8c4e-4bfd-8741-857fdb5946c4,cubic_spline,test_r003,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,6.873928688091774
99c58f4b-3bb2-47d7-8ba4-3ade1caac00f,cubic_spline,test_r016,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,7.370929282309544
9ceb606f-501f-45a3-b8ac-e079c6ee6cac,cubic_spline,test_r015,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,7.276130546075632
9d7589b8-408b-4f7c-90fc-cc2f7743ea9d,cubic_spline,test_r007,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,6.873582969756681
9f0f44fb-c8bf-4476-a8ca-e5a5476f17ff,linear_interpolation,test_r012,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,7.136774397328648
9f9a2b6e-fc7a-4125-b43f-84463e6e5161,galpi,test_r010,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,8.98841192900853
a3ab9fec-6c81-40e6-a1e8-1358ee367507,cubic_spline,test_r004,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,7.724371824940569
a6e4cfb7-4986-4131-af79-75df8f838a95,nearest_interpolation,test_r006,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,9.422707585053255
a723e632-3b4a-491b-a799-34855b54ce3b,cubic_spline,test_r009,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,7.438861904661737
ac08dbc7-47dc-4dab-8d21-033ce9a25052,linear_interpolation,test_r006,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,6.675778216860864
b3fbb34c-70c1-44e5-b7bf-6beafea51ffb,linear_interpolation,test_r001,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,7.358596415640425
b4769ef8-edb7-4e67-bbe9-3a2681214d0b,cubic_spline,test_r001,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,7.70798434911234
bb1f4446-ab24-4357-b390-c9ecc2368ac9,nearest_interpolation,test_r013,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,10.39428060241924
bbe210cb-667e-4138-ba85-39fcebd6a534,galpi,test_r006,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,8.407569342127282
c44b4112-76ce-4156-9e81-7e3053aa711c,nearest_interpolation,test_r001,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,10.065604381831974
ca3989e2-ca6c-4b8b-b4a2-6332cbe29a9b,nearest_interpolation,test_r002,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,10.005361686228017
cb393481-e7e7-4192-95e7-db3099113bb6,galpi,test_r018,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,9.168798002760289
cc905e5a-596b-4a74-96e0-c64b34d90770,linear_interpolation,test_r017,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,7.334892758775146
ccebac00-1c25-4fe6-b3dd-c4cc606fe68e,linear_interpolation,test_r013,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,7.709382878141533
cec020d5-c913-47ee-9b43-5ec6c7803994,nearest_interpolation,test_r011,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,9.44069926310879
d3ae98bd-a593-466a-a919-5aeb5e6c0a75,galpi,test_r017,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,9.087139856236782
d7273d78-919f-4780-a94d-0d48755a709c,cubic_spline,test_r005,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,6.8337448144196875
dc2fba84-37de-481e-a829-8c314083517d,nearest_interpolation,test_r014,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,9.788725284085917
e3593d31-1ef6-4a1b-afa4-61f657db7e91,linear_interpolation,test_r005,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,6.627297749234937
e3bd1a63-a0f1-41a8-94cd-1dc9c283322f,galpi,test_r015,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,8.719124186303013
e5474218-45c0-4047-ab12-94467e1afe45,cubic_spline,test_r012,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,7.3752496720408285
