result_id,algorithm_id,realization_id,support_fingerprint,metric,value
2217f2b9-3129-47a3-863b-f41b7dc52c05,linear_interpolation,test_r010,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,13.58126631594296
222b0d76-e1aa-4407-a753-8b2adabb16d3,GALPI_V4,test_r012,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.302923054256212
22f19a5b-db25-4fa1-a5d4-38b44b4bc526,GALPI_V6,test_r006,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.406607511763458
242100b1-dcf2-45e2-8edd-33e9c0ffb3a1,GALPI_V3,test_r013,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.523210168262597
25374cef-517e-4600-ad7c-6bf1cd812786,GALPI_V5,test_r019,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,15.701234805334986
2724fbfa-2e5b-4226-942a-009de2253246,GALPI_V5,test_r016,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,15.899777340870493
297208b6-92b7-4a06-a3b3-940551b20690,galpi,test_r010,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.55230315159369
299b5fd2-16de-4713-84d3-dadcd61a9512,GALPI_V5,test_r008,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.570280584882582
2a9b503d-496e-4f8a-857f-af6cc2e579e1,linear_interpolation,test_r004,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,13.58204811994886
2ad411ba-b54d-4b2a-ab26-3bdf6d409983,linear_interpolation,test_r019,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,12.621169976412808
2b717f27-b7f3-4f81-809c-45e02026412d,galpi,test_r005,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.582540674698652
2b83ad5e-551a-4b1a-8ae3-c16c2f2d9d80,GALPI_V5,test_r017,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.095136932678997
2b96c456-547a-4963-93e0-469bf2bd65b8,linear_interpolation,test_r011,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,12.694724970104119
2d0b255d-6a55-474d-bc2d-7bc604a9c5e0,GALPI_V5,test_r003,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,15.750072456303943
2f530f2b-5708-4e85-88e3-d28dc5b862a2,GALPI_V4,test_r019,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.816936544285134
31034b1e-61d4-41a3-b6db-a684a8c334a0,GALPI_V5,test_r018,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.07880112834576
321ae902-be00-4a67-ba01-5b6e8475b379,galpi,test_r017,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.779634553562882
354d7c7e-3a50-40a1-b628-9a4250aeee94,GALPI_V6,test_r005,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.38659130102359
38030497-e17d-4079-a64e-20f58c9a0aac,galpi,test_r003,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.61888757024233
3a38e9a9-9251-4791-8385-28a74027bdff,GALPI_V6,test_r009,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.26320374202248
3c381fe8-2408-40e1-818a-326ca2784ce5,GALPI_V5,test_r006,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,15.81437798289201
3d66ca7e-0d8c-411c-be05-e9236c94f37b,GALPI_V3,test_r019,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.550640512487373
3f6c25ac-095e-48a7-ab9f-2f81fcb20d7d,GALPI_V5,test_r005,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,15.747524047032176
41573a31-f000-4747-a0d6-3b1f7075cb30,GALPI_V3,test_r018,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.88727262073507
42382225-be44-4b70-b939-71547807e211,galpi,test_r004,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.847676363734003
429ef44b-a86c-4cfa-811c-3acf8da654d4,linear_interpolation,test_r000,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,13.201443375022274
46527572-cf2f-4a1f-a46e-6942d004ddee,GALPI_V1,test_r015,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,15.751422519312824
48246e80-5a36-4839-bd44-1d80ec97c020,linear_interpolation,test_r006,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,12.654525995166075
4a9ff6d1-51ff-4f86-b67a-ac14c788ab0e,GALPI_V1,test_r007,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,15.858269199367188
4b4f94ae-c17a-467b-8d32-e74e3a9ef309,GALPI_V1,test_r008,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.570280584882582
4ec1f2a6-567d-4c21-8967-38a48a920840,GALPI_V6,test_r001,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.539273994928084
4f926ccf-cf8f-4c5d-934f-410b0564f227,galpi,test_r012,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.311281275721967
50509cbc-e41b-4ba3-84c1-5d143b28d123,GALPI_V2,test_r019,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.613775867191936
512f296a-91ed-4655-9821-1941a3ca9542,GALPI_V3,test_r009,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.608945127260277
51948120-5c75-4732-a72a-dfe2c760f7f1,GALPI_V1,test_r012,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,15.661928790676788
51b41437-6ca0-4bfd-890a-f47be5146230,linear_interpolation,test_r012,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,13.307519236498662
529cecdf-72c6-4c6d-b392-0106c81516a6,GALPI_V4,test_r002,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.695291860570702
5301ee28-f45d-4046-a8e2-72b6ca9cf11f,GALPI_V3,test_r016,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.199524873561835
564e7b29-5c92-4039-aa9c-f9e43046f387,GALPI_V1,test_r013,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.372544061530448
58bee33e-9c02-4377-8bed-392f41765e93,GALPI_V6,test_r012,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.877652765850954
59a0ec9d-970a-4502-99c6-c15c5167f787,GALPI_V6,test_r013,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,18.317428950879936
5c73eb01-a4c1-410f-aaf6-8a237c37c9c1,GALPI_V5,test_r002,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,15.92346103293674
5f907e27-de87-42d3-842b-502abf99ab83,galpi,test_r018,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.915952887444988
5fed773c-7b6f-4202-b586-ea07686a8a00,linear_interpolation,test_r007,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,12.624734614887654
6126d382-abe2-4c2f-a960-8390ca6bcc44,GALPI_V5,test_r001,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.158865907469757
613e3640-a179-42b4-8294-8fbfb632a6de,linear_interpolation,test_r002,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,13.610425148158644
614d9d0d-7f70-4d86-a01c-ea1d581b3f21,linear_interpolation,test_r016,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,13.291662771780176
661b8feb-bf27-4e07-b82b-779706cd8dc4,GALPI_V4,test_r004,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,18.06562014663455
68212dba-f6bd-4e26-8723-d173512561c1,GALPI_V6,test_r004,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.552942165077926
6a031271-b5d2-4dac-a1a7-6d51f90adf70,GALPI_V6,test_r007,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.469091858674577
6b4ea434-6363-47e6-8f4e-1c2561fa48c5,GALPI_V4,test_r010,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.535317971019982
6b6b8009-e473-4f52-a540-a61775e1ceb4,GALPI_V1,test_r010,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,15.868295468013963
6b90bb4c-d1ef-4ace-b883-d9d7a8950b85,galpi,test_r008,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.22921994148553
6e6b7839-dc8f-402c-904a-c71c657330ce,GALPI_V3,test_r014,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.216451158162418
6fc1c011-cc85-4541-9328-0bb05b70ad42,GALPI_V6,test_r010,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.234495092404163
705a8f20-b848-42c3-b717-7805a6bdf49a,GALPI_V4,test_r003,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.863662750841232
71077767-8743-4ba7-989d-f1341ff3c507,galpi,test_r002,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.638593648466465
712c0c39-d9f1-43fa-921c-3c60d5f87e5a,galpi,test_r007,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.72995782932831
712d68f1-81d6-4dca-8377-00034e70d0bf,GALPI_V3,test_r008,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.6537709520741
731bac17-98a5-4544-a098-9c21d9493465,linear_interpolation,test_r017,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,13.60983344156401
732fea37-f7d2-44df-94ff-f89bb1d94d38,GALPI_V2,test_r009,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.648586154699206
77a115bc-2a49-4f6c-a65f-fc8b8f4a088f,GALPI_V2,test_r003,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.640190868687746
7806e82c-5633-4fc4-a6f4-8a9bb52f966e,galpi,test_r011,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.711355252578898
7eea92d6-f579-4876-8449-e443e1d483f9,GALPI_V6,test_r017,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.323584200322575
814977fc-3b6c-43a9-85ab-df7fba8ebf07,GALPI_V6,test_r016,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.963287018339944
816eff22-a940-41a5-940f-f8c50c04d2bb,GALPI_V4,test_r017,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.704076366434368
8184302d-d875-458f-b01d-0e594ed333ac,GALPI_V4,test_r000,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.167856509775035
86738e60-4286-4855-b1b2-305370d30045,GALPI_V3,test_r000,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.175741920600306
8768a9d7-cae6-4329-ab80-ab78ea51d66f,GALPI_V3,test_r011,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.656578575138692
87879305-f17b-4e62-8995-ade8f52a024d,GALPI_V1,test_r002,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,15.92346103293674
87bad9f9-c5d0-40f5-a854-35432d4d275e,galpi,test_r019,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.585992145891296
87d8ea26-ea2e-45dc-8370-ab4b4f45541f,GALPI_V4,test_r013,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,18.77465655416639
8d67a467-b594-4fec-bfe5-800fd30d2616,GALPI_V2,test_r017,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.715732894822793
8f6e3384-0875-4ac9-b959-c4c8342357fa,galpi,test_r015,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.390386546946864
906da309-a047-4757-b87c-10ff5006ac96,GALPI_V4,test_r008,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.6918255982969
908001d0-51fc-4c0c-a5ac-18f012121e0c,linear_interpolation,test_r005,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,12.583350309711479
927820c3-6695-4d7d-b019-a344c9c823fa,linear_interpolation,test_r001,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,13.577178465369581
928bceed-e000-49b0-8510-accdb85638cc,GALPI_V1,test_r001,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.158865907469757
92c49553-7f7f-4ebf-939b-e3f2e2573aa4,GALPI_V3,test_r010,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.505560553683807
93afb393-0d08-4662-b5a2-ae010b620c86,GALPI_V4,test_r016,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.16430768651128
95a43a54-ea56-4b72-a250-487668f925ce,GALPI_V2,test_r011,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.72475827420648
97447660-465b-40cd-aab7-178eeb816985,GALPI_V4,test_r006,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.853415607234226
988b2d0c-970f-405e-a75b-bfe6f5639aed,linear_interpolation,test_r009,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,13.539281388526355
99e5762b-6bd5-495d-9427-c121150424b5,GALPI_V6,test_r018,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.736774627672006
9a99c1f0-05af-4ca1-85c2-b32e20b62536,GALPI_V1,test_r000,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,15.970964633078584
a04d670d-d4a7-4dcc-840f-27175b921ef2,GALPI_V5,test_r000,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,15.970964633078584
a1b05a6b-94a9-4984-8e74-abebeb54dd94,GALPI_V3,test_r001,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.821183777187496
a1d75cb5-21b0-4e20-b715-a79e4f921df1,linear_interpolation,test_r013,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,13.82680153615432
a21b6062-28f3-457b-bf83-041866fec9f4,GALPI_V2,test_r002,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.59852304141842
a3500e96-18e6-4ad3-aadd-87f94cd3c6f7,GALPI_V1,test_r017,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.095136932678997
a74b87e5-1054-40d5-995c-4decd48a554d,GALPI_V2,test_r004,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.852096876923653
a7eaf598-cca0-48e2-b4f6-aa2101363c3e,GALPI_V5,test_r014,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,15.96473693049201
a87bf704-1498-461b-9779-86d1d0f310ef,GALPI_V1,test_r005,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,15.747524047032176
aa4f45b7-bd13-4e64-8e44-e93a732dcbd3,GALPI_V6,test_r014,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.808121729005652
af366600-38c9-4a47-9a7b-24bfbfb023bb,GALPI_V2,test_r018,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.94611710201753
b1072863-a145-4124-bc91-49b0bd3124b9,GALPI_V3,test_r006,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.613461001535043
b1d1da57-fa47-48ef-95b3-d0f4cbba6d50,GALPI_V3,test_r007,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.665493534782016
b65ac739-a01e-4d49-b762-2d3d8668b9ad,GALPI_V4,test_r007,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.870108554651235
b84879ee-c2e3-4396-a9a9-4871e32fc6a3,GALPI_V5,test_r013,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.372544061530448
bc4f5ca5-4c50-4c2b-814f-27883d8d3f20,GALPI_V2,test_r005,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.580449268367925
bd0f096b-f83a-4d99-b7bb-f9eff8c88733,galpi,test_r000,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.57515541354786
bff1b303-de1f-4791-a849-ae2bf3113d1a,GALPI_V1,test_r011,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,15.85813870168347
c2a3b032-94dc-4b6d-a55e-c171eb8a4158,linear_interpolation,test_r018,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,13.3853541259482
c65f50d9-ae62-44d5-b1f3-1bcc204a5eaa,GALPI_V4,test_r001,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,18.089230333060716
c90c9a6e-a9ef-4924-80f7-1ea6dfa7d2aa,GALPI_V3,test_r015,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.169848207857893
cb58f2e9-c217-4eb1-9b41-e71482a07632,GALPI_V5,test_r010,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,15.868295468013963
cc72405f-473a-4f81-8069-ca0468ae638e,linear_interpolation,test_r014,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,13.273294609821033
cefa9cf2-615f-4c4f-8e48-5457e5cc10f9,GALPI_V5,test_r015,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,15.751422519312824
d0224117-78f2-4369-aaf5-dad7e35ea515,GALPI_V2,test_r016,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.26016189385438
d1a33334-952a-4bbd-bb50-b01a680a2daa,GALPI_V6,test_r019,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.35145099652954
d1b531a7-07be-4504-8034-8fcf31f98117,GALPI_V1,test_r006,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,15.81437798289201
d49afba9-5d48-461d-b485-4c124affe6e2,GALPI_V2,test_r007,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.750673856035874
d560fa0d-2d13-4124-92d4-2f051d4779f5,GALPI_V4,test_r018,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,18.33943296379653
d83b203d-97cf-47a8-85ed-d4a76d8f2304,GALPI_V2,test_r000,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.267569732512488
d8c9800c-5507-4a15-b75f-94523719bfaa,GALPI_V4,test_r005,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.781551830684435
d94642ae-4f07-4534-a583-e158b300dec8,GALPI_V5,test_r004,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.147147873458966
db1f3175-62c1-4345-bf2e-f9d3386113af,GALPI_V3,test_r017,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.74382162277591
dd11da86-0fb4-4b5d-9203-142d9f73dc0b,GALPI_V1,test_r003,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,15.750072456303943
dec5492c-0f6e-418f-8d3d-18dd951d007c,GALPI_V5,test_r009,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,15.974106573623581
e3240fac-90a2-4e00-8107-14c6fd0e72dc,GALPI_V4,test_r011,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.83222006672569
e3a302fd-9100-4328-80f0-66fba9087107,GALPI_V3,test_r004,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.756696620317264
e48d99bf-bb65-42b7-9c1e-f16c0ae12996,GALPI_V4,test_r009,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.71168833248309
e540a1c8-1c59-42b7-9a0b-04a2afe6225f,GALPI_V2,test_r008,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.712844454889197
e66247a4-7f42-4976-a933-746c57c4f367,GALPI_V2,test_r012,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.329766719370507
e6d071bc-e0ad-4a37-bdb4-a83b634a0e1a,GALPI_V5,test_r011,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,15.85813870168347
e761c81a-bf40-4c99-ac36-ddda7eb94248,GALPI_V6,test_r000,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,17.06967368261378
e863616e-88b0-4450-a59b-cdd6c4ee34d9,GALPI_V2,test_r010,c20ecea7d5d435f8addbc5bb3795c002671eef03e467fabff9fc33b059b0ddba,rmse,16.509227524029452
