station_label,recipe_label,algorithm_id,pollutant,mae,rmse
full_grid,MAR 50%,GALPI_V2,o3,20.161849417290668,33.17126513706713
full_grid,MAR 50%,GALPI_V2,pm10,9.093526439150038,15.257122281389535
full_grid,MAR 50%,GALPI_V2,pm25,6.011090083818027,10.018220750040056
full_grid,MAR 50%,GALPI_V2,so2,1.2622653014307463,2.8068750516389986
full_grid,MAR 50%,GALPI_V2,co,0.14302159381643303,0.27299245816076534
full_grid,MAR 50%,GALPI_V2,no2,9.046464623723466,14.943989024123061
full_grid,MAR 50%,GALPI_V2,o3,18.748187730717856,30.09485132605627
full_grid,MAR 50%,GALPI_V2,pm10,10.280427618359028,17.423743617110567
full_grid,MAR 50%,GALPI_V2,pm25,6.770051910601977,11.709716959946922
full_grid,MAR 50%,GALPI_V2,so2,1.6842637619449643,4.068840964758968
full_grid,MAR 50%,GALPI_V2,co,0.12103169707333865,0.20420049358470393
full_grid,MAR 50%,GALPI_V2,no2,8.956708244778683,14.453554482387695
full_grid,MAR 50%,GALPI_V2,o3,20.27261453902348,33.29417988363671
full_grid,MAR 50%,GALPI_V2,pm10,9.243786242908433,15.929504888601667
full_grid,MAR 50%,GALPI_V2,pm25,6.063915202643327,10.233151353269756
full_grid,MAR 50%,GALPI_V2,so2,1.2557020240513679,2.7558276491649565
full_grid,MAR 50%,GALPI_V2,co,0.14300291220943168,0.2733971086152427
full_grid,MAR 50%,GALPI_V2,no2,9.104204000269306,15.020355925010522
full_grid,MAR 50%,GALPI_V2,o3,18.689097022554247,30.038260348804613
full_grid,MAR 50%,GALPI_V2,pm10,10.266990673974295,17.46457335485194
full_grid,MAR 50%,GALPI_V2,pm25,6.748036899050593,11.764907468030263
full_grid,MAR 50%,GALPI_V2,so2,1.6807139688790167,4.0491550895285116
full_grid,MAR 50%,GALPI_V2,co,0.16261641891651216,0.3082489458268008
full_grid,MAR 50%,GALPI_V2,no2,9.545054468492161,15.974028202752491
full_grid,MAR 50%,GALPI_V2,o3,19.22988887459211,30.94099753139368
full_grid,MAR 50%,GALPI_V2,pm10,10.304205038627558,17.717685383625295
full_grid,MAR 50%,GALPI_V2,pm25,6.793493246046947,11.737032345884558
full_grid,MAR 50%,GALPI_V2,so2,1.459877560962364,3.410394746331916
full_grid,MAR 50%,GALPI_V2,co,0.14298207294528248,0.27214698811860777
full_grid,MAR 50%,GALPI_V2,no2,9.07701903575625,14.986933843052974
full_grid,MAR 50%,GALPI_V2,o3,18.79445171244409,30.316793363982242
full_grid,MAR 50%,GALPI_V2,pm10,10.277130813030604,17.399106035025905
full_grid,MAR 50%,GALPI_V2,pm25,6.762766326986682,11.699648644967134
full_grid,MAR 50%,GALPI_V2,so2,1.6910018356396128,4.070234335639784
full_grid,MAR 50%,GALPI_V2,co,0.16283799144128935,0.3081150382379306
full_grid,MAR 50%,GALPI_V2,no2,9.494450126742551,15.800264207096474
full_grid,MAR 50%,GALPI_V2,o3,19.154694224324192,30.70262438859212
full_grid,MAR 50%,GALPI_V2,pm10,10.201267127027972,17.354153120683378
full_grid,MAR 50%,GALPI_V2,pm25,6.716697882038269,11.39260838974276
full_grid,MAR 50%,GALPI_V2,so2,1.4750098692318303,3.460487818943217
full_grid,MAR 50%,GALPI_V2,co,0.14282139576141667,0.27343371096033703
full_grid,MAR 50%,GALPI_V2,no2,9.064480388753765,14.985328866517966
full_grid,MAR 50%,GALPI_V2,o3,18.682873213532712,30.124802928018124
full_grid,MAR 50%,GALPI_V2,pm10,10.209253116581888,17.10694179196281
full_grid,MAR 50%,GALPI_V2,pm25,6.723519211548723,11.406965851736837
full_grid,MAR 50%,GALPI_V2,so2,1.6805480787360896,4.0415952053875985
full_grid,MAR 50%,GALPI_V2,co,0.14297742663665094,0.2737079163699848
full_grid,MAR 50%,GALPI_V2,no2,9.045919910456437,14.954968217172093
full_grid,MAR 50%,GALPI_V2,o3,18.783573852170537,30.2434272557946
full_grid,MAR 50%,GALPI_V2,pm10,10.27210186468438,17.407067524155618
full_grid,MAR 50%,GALPI_V2,pm25,6.7503676172781955,11.459447299670092
full_grid,MAR 50%,GALPI_V2,so2,1.6878058741681847,4.048413994220568
full_grid,MAR 50%,GALPI_V3,co,0.12059507873895194,0.20613519226735072
full_grid,MAR 50%,GALPI_V3,no2,8.871757325467115,14.347608686298122
full_grid,MAR 50%,GALPI_V3,o3,20.131616053120162,33.12761284725132
full_grid,MAR 50%,GALPI_V3,pm10,9.016274727873709,15.169275508455717
full_grid,MAR 50%,GALPI_V3,pm25,5.946175759137414,9.914119612021855
full_grid,MAR 50%,GALPI_V3,so2,1.243859677716064,2.7858646555797915
full_grid,MAR 50%,GALPI_V3,co,0.16173845833091802,0.3065590130416264
full_grid,MAR 50%,GALPI_V3,no2,9.492529098644932,15.906298007581135
full_grid,MAR 50%,GALPI_V3,o3,19.202178051809266,31.0347614840745
full_grid,MAR 50%,GALPI_V3,pm10,10.10884201851855,17.326491761046316
full_grid,MAR 50%,GALPI_V3,pm25,6.6561796207019714,11.22988450137715
full_grid,MAR 50%,GALPI_V3,so2,1.449293703305495,3.392278368182163
full_grid,MAR 50%,GALPI_V3,co,0.1419805448159189,0.2711620109844867
full_grid,MAR 50%,GALPI_V3,no2,9.027435031097498,14.914963654636889
full_grid,MAR 50%,GALPI_V3,o3,18.79586019136006,30.38873530494145
full_grid,MAR 50%,GALPI_V3,pm10,10.10403871844927,17.04250650525032
full_grid,MAR 50%,GALPI_V3,pm25,6.656339736807571,11.33055367894963
full_grid,MAR 50%,GALPI_V3,so2,1.6689492582929368,4.0525330691097725
full_grid,MAR 50%,GALPI_V3,co,0.1190183603621108,0.20245122393257195
full_grid,MAR 50%,GALPI_V3,no2,8.863418456700183,14.313176143735026
full_grid,MAR 50%,GALPI_V3,o3,20.20963847057394,33.239736298415835
full_grid,MAR 50%,GALPI_V3,pm10,9.035546236511268,15.334940421403777
full_grid,MAR 50%,GALPI_V3,pm25,5.941036810326359,9.904534389169742
full_grid,MAR 50%,GALPI_V3,so2,1.2363886697656525,2.6273498382985965
full_grid,MAR 50%,GALPI_V3,co,0.14337564123867963,0.2689181180663595
full_grid,MAR 50%,GALPI_V3,no2,11.90695746854948,20.156887017904705
full_grid,MAR 50%,GALPI_V3,o3,19.84249795489253,31.41266495022203
full_grid,MAR 50%,GALPI_V3,pm10,10.256308901758349,17.347492660462816
full_grid,MAR 50%,GALPI_V3,pm25,6.87283249004551,11.736224301494511
full_grid,MAR 50%,GALPI_V3,so2,1.3950061478566735,3.251918612927059
full_grid,MAR 50%,GALPI_V3,co,0.11986165114349306,0.20380532474629023
full_grid,MAR 50%,GALPI_V3,no2,8.896588524909424,14.373915604798206
full_grid,MAR 50%,GALPI_V3,o3,20.208532919072237,33.23986451308991
full_grid,MAR 50%,GALPI_V3,pm10,9.035544597713725,15.011071829837064
full_grid,MAR 50%,GALPI_V3,pm25,5.9572899600424,9.961190077804968
full_grid,MAR 50%,GALPI_V3,so2,1.2436491013473954,2.7285607418584754
full_grid,MAR 50%,GALPI_V3,co,0.13024412386371848,0.24254154375139506
full_grid,MAR 50%,GALPI_V3,no2,9.05659145165533,15.292581993105653
full_grid,MAR 50%,GALPI_V3,o3,18.085619704836354,29.71612395267469
full_grid,MAR 50%,GALPI_V3,pm10,11.837978011758794,21.087759571272713
full_grid,MAR 50%,GALPI_V3,pm25,6.717101485210378,11.81402026052986
full_grid,MAR 50%,GALPI_V3,so2,1.3151604829703687,3.137716966701263
full_grid,MAR 50%,GALPI_V3,co,0.16176139750722285,0.3060758632960322
full_grid,MAR 50%,GALPI_V3,no2,9.448153026846402,15.76346452097974
full_grid,MAR 50%,GALPI_V3,o3,19.13004671892505,30.873783150811533
full_grid,MAR 50%,GALPI_V3,pm10,10.15484872591039,17.630633781201507
full_grid,MAR 50%,GALPI_V3,pm25,6.7068861656613725,11.44103541324821
full_grid,MAR 50%,GALPI_V3,so2,1.4457462064705218,3.4109864271791808
full_grid,MAR 50%,GALPI_V3,co,0.14228794319642715,0.272124803330749
full_grid,MAR 50%,GALPI_V3,no2,9.031330538223521,14.954197700711653
full_grid,MAR 50%,GALPI_V3,o3,18.789405690427824,30.268356367525406
full_grid,MAR 50%,GALPI_V3,pm10,10.159681611143487,17.079654022649944
full_grid,MAR 50%,GALPI_V3,pm25,6.6586664061629675,11.249291327134866
full_grid,MAR 50%,GALPI_V3,so2,1.6670585491209862,4.051051950622761
full_grid,MAR 50%,GALPI_V3,co,0.14215033557472345,0.2729242563658237
full_grid,MAR 50%,GALPI_V3,no2,9.031427390975136,14.944686108623648
full_grid,MAR 50%,GALPI_V3,o3,18.78560066321032,30.327158955647654
full_grid,MAR 50%,GALPI_V3,pm10,10.113737717228625,17.064789408417226
full_grid,MAR 50%,GALPI_V3,pm25,6.636989048273693,11.280625725082423
full_grid,MAR 50%,GALPI_V3,so2,1.6683550125421929,4.028085628591069
full_grid,MAR 50%,GALPI_V3,co,0.16098202200052256,0.3062243930844965
full_grid,MAR 50%,GALPI_V3,no2,9.501924406320432,15.899965673999075
full_grid,MAR 50%,GALPI_V3,o3,19.211665921031305,31.01162334156976
full_grid,MAR 50%,GALPI_V3,pm10,10.158591775503094,17.41926979380418
full_grid,MAR 50%,GALPI_V3,pm25,6.723069357810745,11.595588454929423
full_grid,MAR 50%,GALPI_V3,so2,1.445909845637729,3.4024146847185284
full_grid,MAR 50%,GALPI_V3,co,0.14208293382254836,0.27238585306649693
full_grid,MAR 50%,GALPI_V3,no2,9.06265291006755,14.991355675520172
full_grid,MAR 50%,GALPI_V3,o3,18.710208943988395,30.161944089970326
full_grid,MAR 50%,GALPI_V3,pm10,10.13037723913995,17.12616783806891
full_grid,MAR 50%,GALPI_V3,pm25,6.626030227683464,11.217138417570908
full_grid,MAR 50%,GALPI_V3,so2,1.6580214630941559,4.029904547895363
full_grid,MAR 50%,GALPI_V3,co,0.11992714651068201,0.20300037677440202
full_grid,MAR 50%,GALPI_V3,no2,8.908302520796509,14.381709858120761
full_grid,MAR 50%,GALPI_V3,o3,20.31466553683873,33.44921325394135
full_grid,MAR 50%,GALPI_V3,pm10,9.029292024948973,15.217627059535417
full_grid,MAR 50%,GALPI_V3,pm25,5.933386887770361,9.955624587917912
full_grid,MAR 50%,GALPI_V3,so2,1.2406469019371411,2.869559167567705
full_grid,MAR 50%,GALPI_V3,co,0.16141069453212914,0.30668422811261475
full_grid,MAR 50%,GALPI_V3,no2,9.46044677929032,15.78507197243153
full_grid,MAR 50%,GALPI_V3,o3,19.17513647203705,30.856354385327652
full_grid,MAR 50%,GALPI_V3,pm10,10.078253375098628,17.17341461398464
full_grid,MAR 50%,GALPI_V3,pm25,6.635141557591299,11.243724073341372
full_grid,MAR 50%,GALPI_V3,so2,1.460229669941456,3.446232183578808
full_grid,MAR 50%,GALPI_V3,co,0.13609296124730802,0.2549858500462365
full_grid,MAR 50%,GALPI_V3,no2,9.122515672978778,15.266800389792818
full_grid,MAR 50%,GALPI_V3,o3,18.380570343910495,29.975601477516946
full_grid,MAR 50%,GALPI_V3,pm10,10.611230301041376,18.484863516711684
full_grid,MAR 50%,GALPI_V3,pm25,8.317763358775718,14.596286681477952
full_grid,MAR 50%,GALPI_V3,so2,1.390003081689918,3.3607561666576657
full_grid,MAR 50%,GALPI_V3,co,0.11953982275005648,0.2029872753351363
full_grid,MAR 50%,GALPI_V3,no2,8.895827887750455,14.422271956324517
full_grid,MAR 50%,GALPI_V3,o3,20.240010826114226,33.30168582546391
full_grid,MAR 50%,GALPI_V3,pm10,9.050993186548677,15.19299414783036
full_grid,MAR 50%,GALPI_V3,pm25,5.965802350245282,9.990877751469824
full_grid,MAR 50%,GALPI_V3,so2,1.2417951250472778,2.8900515985524966
full_grid,MAR 50%,GALPI_V3,co,0.11974722836902257,0.20317900837015998
full_grid,MAR 50%,GALPI_V3,no2,8.903128340392207,14.392571216832334
full_grid,MAR 50%,GALPI_V3,o3,20.205196929304208,33.18433481866638
full_grid,MAR 50%,GALPI_V3,pm10,9.144223904420665,15.730235666739153
full_grid,MAR 50%,GALPI_V3,pm25,6.008549245027794,10.150752082201004
full_grid,MAR 50%,GALPI_V3,so2,1.2399612884351456,2.7507274098535563
full_grid,MAR 50%,GALPI_V3,co,0.14178064956154998,0.27236325135131656
full_grid,MAR 50%,GALPI_V3,no2,9.027715667264502,14.967048712438539
full_grid,MAR 50%,GALPI_V3,o3,18.688907142803746,30.241179639087846
full_grid,MAR 50%,GALPI_V3,pm10,10.109086123348325,16.965963106933813
full_grid,MAR 50%,GALPI_V3,pm25,6.651624377020653,11.2294171991397
full_grid,MAR 50%,GALPI_V3,so2,1.6639631211078112,4.027971790869488
full_grid,MAR 50%,GALPI_V3,co,0.16285130720776192,0.30784182472378924
full_grid,MAR 50%,GALPI_V3,no2,9.5400707422829,15.96665850273656
